DATE_TIME,INTERSECTION_ID,INTERSECTION_NAME,VEHICLE_COUNT
2022-09-26 20:00:00,INT10,Intersection 1,886
2022-02-02 06:00:00,INT7,Intersection 3,201
2022-09-12 11:00:00,INT10,Intersection 11,567
2022-11-22 04:00:00,INT19,Intersection 13,382
2022-06-17 11:00:00,INT20,Intersection 10,1152
2022-02-08 17:00:00,INT9,Intersection 19,117
2022-05-06 12:00:00,INT17,Intersection 4,855
2022-07-29 08:00:00,INT9,Intersection 5,786
2022-09-19 00:00:00,INT9,Intersection 11,1631
2022-11-29 05:00:00,INT5,Intersection 9,700
2022-07-17 01:00:00,INT7,Intersection 13,1143
2022-11-28 17:00:00,INT11,Intersection 17,1449
2022-04-28 11:00:00,INT8,Intersection 15,1479
2022-10-05 07:00:00,INT14,Intersection 13,532
2022-02-19 08:00:00,INT2,Intersection 11,1522
2022-12-20 08:00:00,INT10,Intersection 1,1141
2022-09-22 07:00:00,INT16,Intersection 8,1673
2022-01-22 23:00:00,INT16,Intersection 5,475
2022-02-08 04:00:00,INT19,Intersection 16,1724
2022-05-29 22:00:00,INT11,Intersection 4,1463
2022-05-19 07:00:00,INT6,Intersection 19,1273
2022-02-28 14:00:00,INT6,Intersection 18,1110
2022-02-21 17:00:00,INT7,Intersection 2,815
2022-08-05 22:00:00,INT16,Intersection 13,1356
2022-10-30 01:00:00,INT13,Intersection 16,1227
2022-05-11 13:00:00,INT3,Intersection 8,1123
2022-02-03 06:00:00,INT9,Intersection 19,1746
2022-03-05 11:00:00,INT3,Intersection 3,836
2022-10-28 09:00:00,INT6,Intersection 19,320
2022-07-25 08:00:00,INT17,Intersection 17,1149
2022-05-01 08:00:00,INT3,Intersection 9,1187
2022-04-23 02:00:00,INT2,Intersection 17,353
2022-06-20 11:00:00,INT12,Intersection 1,1372
2022-10-31 10:00:00,INT6,Intersection 4,835
2022-09-18 09:00:00,INT10,Intersection 15,925
2022-01-29 18:00:00,INT11,Intersection 12,1254
2022-12-30 07:00:00,INT16,Intersection 17,129
2022-03-04 07:00:00,INT16,Intersection 12,886
2022-02-07 04:00:00,INT18,Intersection 16,109
2022-12-24 10:00:00,INT9,Intersection 13,1212
2022-09-02 17:00:00,INT19,Intersection 11,529
2022-07-07 15:00:00,INT2,Intersection 15,1270
2022-02-07 09:00:00,INT1,Intersection 16,1250
2022-01-30 14:00:00,INT16,Intersection 6,797
2022-06-03 23:00:00,INT18,Intersection 11,223
2022-04-22 22:00:00,INT3,Intersection 15,1742
2022-10-27 12:00:00,INT1,Intersection 5,1464
2022-08-29 18:00:00,INT6,Intersection 3,1641
2022-11-20 16:00:00,INT19,Intersection 2,150
2022-07-28 21:00:00,INT19,Intersection 1,497
2022-07-08 00:00:00,INT11,Intersection 15,413
2022-01-18 07:00:00,INT8,Intersection 2,747
2022-06-24 04:00:00,INT5,Intersection 20,613
2022-06-27 14:00:00,INT20,Intersection 6,601
2022-04-15 19:00:00,INT9,Intersection 12,629
2022-08-24 00:00:00,INT15,Intersection 16,1884
2022-10-03 16:00:00,INT14,Intersection 14,796
2022-02-11 08:00:00,INT4,Intersection 4,833
2022-07-02 02:00:00,INT8,Intersection 8,1863
2022-03-15 21:00:00,INT20,Intersection 12,959
2022-05-29 09:00:00,INT17,Intersection 14,518
2022-06-09 00:00:00,INT2,Intersection 20,293
2022-10-04 09:00:00,INT20,Intersection 13,411
2022-03-15 04:00:00,INT16,Intersection 5,1095
2022-04-09 21:00:00,INT10,Intersection 12,821
2022-04-18 08:00:00,INT2,Intersection 10,1422
2022-06-24 08:00:00,INT11,Intersection 19,1452
2022-04-10 21:00:00,INT10,Intersection 13,575
2022-09-06 17:00:00,INT19,Intersection 9,683
2022-07-08 23:00:00,INT14,Intersection 11,216
2022-10-14 19:00:00,INT11,Intersection 5,363
2022-12-05 15:00:00,INT9,Intersection 13,1640
2022-01-31 14:00:00,INT7,Intersection 10,1904
2022-01-27 08:00:00,INT15,Intersection 18,1642
2022-06-27 20:00:00,INT20,Intersection 15,120
2022-06-20 19:00:00,INT17,Intersection 20,576
2022-05-01 21:00:00,INT3,Intersection 12,648
2022-03-11 07:00:00,INT15,Intersection 4,1296
2022-08-21 23:00:00,INT14,Intersection 5,1047
2022-06-11 08:00:00,INT8,Intersection 8,1120
2022-02-13 22:00:00,INT4,Intersection 5,1185
2022-12-24 04:00:00,INT10,Intersection 1,305
2022-05-09 10:00:00,INT2,Intersection 18,1736
2022-11-30 15:00:00,INT14,Intersection 19,730
2022-06-27 13:00:00,INT8,Intersection 19,278
2022-04-10 13:00:00,INT10,Intersection 10,1767
2022-05-29 01:00:00,INT18,Intersection 9,987
2022-08-03 02:00:00,INT15,Intersection 1,441
2022-01-23 16:00:00,INT5,Intersection 20,539
2022-06-02 15:00:00,INT13,Intersection 3,1198
2022-04-04 07:00:00,INT18,Intersection 13,389
2022-06-07 05:00:00,INT2,Intersection 6,656
2022-04-20 11:00:00,INT13,Intersection 6,1267
2022-10-03 18:00:00,INT14,Intersection 18,748
2022-10-10 12:00:00,INT10,Intersection 5,307
2022-11-30 23:00:00,INT4,Intersection 17,1866
2022-05-11 10:00:00,INT15,Intersection 3,371
2022-01-05 00:00:00,INT8,Intersection 5,1730
2022-06-10 18:00:00,INT15,Intersection 3,514
2022-04-23 20:00:00,INT14,Intersection 13,1520
2022-08-13 21:00:00,INT9,Intersection 15,483
2022-09-14 08:00:00,INT20,Intersection 17,1384
2022-01-20 00:00:00,INT3,Intersection 15,990
2022-09-04 10:00:00,INT15,Intersection 5,1762
2022-07-02 00:00:00,INT17,Intersection 14,1290
2022-06-20 08:00:00,INT16,Intersection 11,1141
2022-12-16 23:00:00,INT4,Intersection 14,759
2022-03-22 17:00:00,INT11,Intersection 7,346
2022-02-17 18:00:00,INT8,Intersection 3,1765
2022-08-03 16:00:00,INT3,Intersection 20,1419
2022-06-29 03:00:00,INT19,Intersection 10,513
2022-12-05 06:00:00,INT14,Intersection 11,1901
2022-12-26 18:00:00,INT9,Intersection 6,1443
2022-11-20 07:00:00,INT3,Intersection 5,1677
2022-11-28 09:00:00,INT4,Intersection 20,814
2022-07-19 08:00:00,INT4,Intersection 13,1816
2022-03-02 21:00:00,INT11,Intersection 12,1984
2022-02-18 07:00:00,INT19,Intersection 19,280
2022-01-17 02:00:00,INT16,Intersection 19,1419
2022-10-27 16:00:00,INT17,Intersection 5,1779
2022-07-18 23:00:00,INT10,Intersection 20,1043
2022-05-23 01:00:00,INT17,Intersection 9,992
2022-01-29 17:00:00,INT16,Intersection 4,160
2022-10-20 20:00:00,INT20,Intersection 15,1332
2022-10-30 14:00:00,INT6,Intersection 3,265
2022-08-25 00:00:00,INT7,Intersection 7,1108
2022-10-09 22:00:00,INT14,Intersection 20,1423
2022-02-09 16:00:00,INT11,Intersection 20,754
2022-09-13 22:00:00,INT12,Intersection 14,450
2022-09-06 15:00:00,INT14,Intersection 14,1184
2022-10-28 05:00:00,INT5,Intersection 9,362
2022-04-14 12:00:00,INT5,Intersection 3,223
2022-03-19 06:00:00,INT20,Intersection 9,1361
2022-05-15 15:00:00,INT15,Intersection 4,1665
2022-04-19 05:00:00,INT1,Intersection 17,1031
2022-11-23 05:00:00,INT9,Intersection 6,1890
2022-12-08 02:00:00,INT3,Intersection 16,1213
2022-06-15 23:00:00,INT4,Intersection 18,238
2022-10-18 03:00:00,INT16,Intersection 13,1485
2022-10-06 12:00:00,INT7,Intersection 7,1536
2022-01-28 08:00:00,INT14,Intersection 3,959
2022-11-19 15:00:00,INT16,Intersection 6,1842
2022-10-12 23:00:00,INT18,Intersection 3,1216
2022-09-21 00:00:00,INT16,Intersection 12,233
2022-11-27 18:00:00,INT16,Intersection 5,1327
2022-09-15 08:00:00,INT2,Intersection 17,918
2022-05-17 21:00:00,INT10,Intersection 10,1971
2022-08-20 15:00:00,INT7,Intersection 7,1745
2022-05-29 11:00:00,INT15,Intersection 4,1161
2022-07-11 00:00:00,INT9,Intersection 10,1117
2022-07-20 17:00:00,INT7,Intersection 7,556
2022-07-30 01:00:00,INT16,Intersection 11,1657
2022-09-15 14:00:00,INT3,Intersection 8,1860
2022-12-01 10:00:00,INT17,Intersection 8,1981
2022-05-16 04:00:00,INT8,Intersection 5,537
2022-02-13 08:00:00,INT2,Intersection 5,779
2022-04-05 17:00:00,INT20,Intersection 7,746
2022-06-01 05:00:00,INT3,Intersection 4,721
2022-03-30 02:00:00,INT8,Intersection 2,1347
2022-11-03 20:00:00,INT2,Intersection 19,1291
2022-03-11 21:00:00,INT19,Intersection 2,1230
2022-05-09 22:00:00,INT17,Intersection 16,1503
2022-09-02 17:00:00,INT5,Intersection 12,123
2022-04-06 04:00:00,INT20,Intersection 15,1634
2022-07-30 12:00:00,INT17,Intersection 10,908
2022-10-22 06:00:00,INT10,Intersection 6,1430
2022-03-08 05:00:00,INT9,Intersection 13,1034
2022-04-16 00:00:00,INT6,Intersection 6,1481
2022-07-13 16:00:00,INT11,Intersection 2,469
2022-08-27 17:00:00,INT2,Intersection 14,1096
2022-01-29 22:00:00,INT12,Intersection 18,1846
2022-11-22 07:00:00,INT12,Intersection 6,270
2022-06-03 11:00:00,INT16,Intersection 19,1704
2022-10-07 08:00:00,INT12,Intersection 14,321
2022-11-04 00:00:00,INT18,Intersection 13,542
2022-03-24 03:00:00,INT13,Intersection 8,1276
2022-12-02 15:00:00,INT15,Intersection 5,961
2022-06-25 18:00:00,INT16,Intersection 13,475
2022-03-19 20:00:00,INT4,Intersection 6,380
2022-03-11 15:00:00,INT12,Intersection 19,812
2022-03-14 00:00:00,INT17,Intersection 11,1342
2022-11-15 00:00:00,INT1,Intersection 16,1057
2022-09-24 19:00:00,INT18,Intersection 5,1739
2022-09-11 20:00:00,INT16,Intersection 12,910
2022-03-31 06:00:00,INT1,Intersection 17,926
2022-09-15 16:00:00,INT10,Intersection 2,1945
2022-09-08 10:00:00,INT19,Intersection 10,585
2022-01-11 13:00:00,INT16,Intersection 15,1633
2022-06-20 22:00:00,INT14,Intersection 19,434
2022-05-28 14:00:00,INT2,Intersection 20,841
2022-04-26 15:00:00,INT6,Intersection 17,509
2022-11-16 22:00:00,INT5,Intersection 19,153
2022-09-16 20:00:00,INT12,Intersection 19,800
2022-07-13 05:00:00,INT4,Intersection 13,1857
2022-09-09 10:00:00,INT4,Intersection 13,1198
2022-12-19 09:00:00,INT5,Intersection 16,448
2022-09-27 20:00:00,INT7,Intersection 3,1074
2022-05-12 04:00:00,INT6,Intersection 4,1807
2022-05-20 23:00:00,INT13,Intersection 7,492
2022-02-11 20:00:00,INT4,Intersection 3,653
2022-07-16 13:00:00,INT13,Intersection 9,1280
2022-05-17 07:00:00,INT4,Intersection 8,946
2022-01-09 17:00:00,INT10,Intersection 18,180
2022-08-19 19:00:00,INT20,Intersection 14,1331
2022-01-07 09:00:00,INT1,Intersection 20,925
2022-05-30 17:00:00,INT8,Intersection 5,1209
2022-12-25 14:00:00,INT7,Intersection 3,843
2022-02-23 12:00:00,INT5,Intersection 10,1570
2022-05-12 04:00:00,INT3,Intersection 11,276
2022-02-02 00:00:00,INT15,Intersection 17,610
2022-08-22 15:00:00,INT17,Intersection 8,1742
2022-05-14 10:00:00,INT13,Intersection 9,238
2022-04-27 03:00:00,INT15,Intersection 8,1225
2022-04-03 02:00:00,INT19,Intersection 20,572
2022-11-05 07:00:00,INT20,Intersection 2,1945
2022-09-22 02:00:00,INT14,Intersection 4,641
2022-12-30 21:00:00,INT13,Intersection 16,293
2022-01-15 22:00:00,INT12,Intersection 9,1956
2022-02-05 09:00:00,INT9,Intersection 9,1879
2022-11-09 10:00:00,INT3,Intersection 5,585
2022-07-08 10:00:00,INT11,Intersection 3,1437
2022-04-17 00:00:00,INT10,Intersection 14,1820
2022-03-18 07:00:00,INT1,Intersection 15,904
2022-03-03 08:00:00,INT17,Intersection 6,346
2022-01-14 17:00:00,INT13,Intersection 16,729
2022-09-01 19:00:00,INT14,Intersection 10,537
2022-10-21 00:00:00,INT1,Intersection 14,172
2022-08-08 10:00:00,INT2,Intersection 12,1192
2022-07-01 10:00:00,INT2,Intersection 9,853
2022-09-26 03:00:00,INT7,Intersection 19,1275
2022-11-29 10:00:00,INT9,Intersection 12,930
2022-06-26 14:00:00,INT4,Intersection 13,193
2022-09-12 16:00:00,INT2,Intersection 13,534
2022-07-16 18:00:00,INT19,Intersection 17,1906
2022-02-27 20:00:00,INT5,Intersection 2,1554
2022-06-24 09:00:00,INT9,Intersection 20,556
2022-05-15 19:00:00,INT13,Intersection 9,1553
2022-07-10 16:00:00,INT12,Intersection 8,328
2022-02-15 20:00:00,INT19,Intersection 7,129
2022-12-29 20:00:00,INT9,Intersection 5,1748
2022-04-16 12:00:00,INT10,Intersection 19,434
2022-11-20 18:00:00,INT19,Intersection 3,759
2022-06-02 22:00:00,INT10,Intersection 13,668
2022-02-02 13:00:00,INT12,Intersection 6,276
2022-05-27 19:00:00,INT14,Intersection 11,923
2022-09-13 11:00:00,INT8,Intersection 4,667
2022-07-19 06:00:00,INT16,Intersection 3,508
2022-07-28 03:00:00,INT17,Intersection 4,876
2022-03-04 13:00:00,INT20,Intersection 3,1360
2022-05-09 08:00:00,INT4,Intersection 13,1401
2022-01-21 22:00:00,INT6,Intersection 15,176
2022-06-11 21:00:00,INT12,Intersection 12,1032
2022-11-30 17:00:00,INT18,Intersection 15,735
2022-01-26 23:00:00,INT7,Intersection 11,639
2022-02-13 18:00:00,INT5,Intersection 11,1777
2022-11-04 17:00:00,INT10,Intersection 13,1281
2022-09-11 09:00:00,INT6,Intersection 12,1290
2022-08-17 12:00:00,INT14,Intersection 6,1308
2022-06-07 04:00:00,INT6,Intersection 20,1512
2022-06-13 04:00:00,INT14,Intersection 19,111
2022-06-17 10:00:00,INT12,Intersection 19,268
2022-02-25 09:00:00,INT12,Intersection 3,930
2022-06-21 10:00:00,INT8,Intersection 16,1549
2022-05-21 07:00:00,INT10,Intersection 9,548
2022-12-04 07:00:00,INT16,Intersection 14,1617
2022-08-03 05:00:00,INT20,Intersection 3,548
2022-06-14 15:00:00,INT8,Intersection 3,1229
2022-07-31 20:00:00,INT9,Intersection 20,1889
2022-03-07 13:00:00,INT13,Intersection 7,526
2022-04-20 18:00:00,INT20,Intersection 19,1055
2022-04-26 08:00:00,INT17,Intersection 3,1015
2022-08-09 22:00:00,INT19,Intersection 1,1221
2022-09-18 10:00:00,INT17,Intersection 12,730
2022-02-20 11:00:00,INT7,Intersection 6,325
2022-09-06 03:00:00,INT1,Intersection 7,546
2022-02-18 08:00:00,INT20,Intersection 2,1787
2022-09-07 01:00:00,INT14,Intersection 18,1599
2022-10-21 09:00:00,INT17,Intersection 15,302
2022-04-10 07:00:00,INT13,Intersection 15,1067
2022-09-02 20:00:00,INT2,Intersection 10,774
2022-05-28 12:00:00,INT14,Intersection 17,1420
2022-07-13 03:00:00,INT1,Intersection 18,733
2022-02-15 15:00:00,INT5,Intersection 18,115
2022-09-03 21:00:00,INT7,Intersection 15,1501
2022-12-09 07:00:00,INT19,Intersection 6,1459
2022-02-14 23:00:00,INT14,Intersection 9,717
2022-12-15 18:00:00,INT14,Intersection 11,1897
2022-04-29 15:00:00,INT15,Intersection 15,1143
2022-03-23 16:00:00,INT5,Intersection 3,539
2022-03-03 09:00:00,INT5,Intersection 19,1367
2022-07-23 16:00:00,INT2,Intersection 1,1367
2022-07-27 11:00:00,INT18,Intersection 17,1070
2022-02-20 12:00:00,INT9,Intersection 11,491
2022-08-26 09:00:00,INT10,Intersection 18,823
2022-01-18 11:00:00,INT18,Intersection 11,835
2022-06-02 11:00:00,INT4,Intersection 7,1988
2022-08-09 03:00:00,INT8,Intersection 1,1385
2022-02-25 20:00:00,INT18,Intersection 12,319
2022-08-03 01:00:00,INT20,Intersection 4,1131
2022-08-05 05:00:00,INT17,Intersection 8,545
2022-02-26 17:00:00,INT16,Intersection 15,113
2022-01-25 15:00:00,INT18,Intersection 11,486
2022-01-22 22:00:00,INT7,Intersection 8,741
2022-11-24 07:00:00,INT1,Intersection 12,1145
2022-02-23 20:00:00,INT1,Intersection 3,324
2022-03-10 22:00:00,INT18,Intersection 4,334
2022-01-08 19:00:00,INT4,Intersection 12,1464
2022-04-25 22:00:00,INT20,Intersection 8,1099
2022-12-30 08:00:00,INT20,Intersection 10,810
2022-12-26 09:00:00,INT4,Intersection 1,1257
2022-09-25 23:00:00,INT6,Intersection 13,1301
2022-09-09 13:00:00,INT3,Intersection 7,1679
2022-12-20 22:00:00,INT6,Intersection 20,1643
2022-06-24 06:00:00,INT13,Intersection 3,891
2022-10-18 13:00:00,INT7,Intersection 16,1662
2022-01-19 05:00:00,INT4,Intersection 12,536
2022-02-04 16:00:00,INT1,Intersection 5,1174
2022-12-31 15:00:00,INT6,Intersection 18,1566
2022-08-30 10:00:00,INT5,Intersection 8,680
2022-05-29 22:00:00,INT13,Intersection 12,1404
2022-06-07 17:00:00,INT19,Intersection 3,1167
2022-08-06 12:00:00,INT4,Intersection 16,786
2022-11-19 22:00:00,INT6,Intersection 10,1754
2022-10-12 02:00:00,INT13,Intersection 17,464
2022-01-29 12:00:00,INT5,Intersection 10,368
2022-06-26 09:00:00,INT13,Intersection 3,1816
2022-01-25 01:00:00,INT10,Intersection 2,1688
2022-11-30 15:00:00,INT3,Intersection 14,1416
2022-01-10 11:00:00,INT13,Intersection 9,1826
2022-04-08 00:00:00,INT12,Intersection 17,1317
2022-04-24 19:00:00,INT4,Intersection 4,1494
2022-01-18 22:00:00,INT10,Intersection 15,1675
2022-03-13 05:00:00,INT3,Intersection 13,177
2022-08-29 22:00:00,INT17,Intersection 19,288
2022-02-21 10:00:00,INT9,Intersection 9,1730
2022-12-20 21:00:00,INT1,Intersection 4,1513
2022-08-05 21:00:00,INT18,Intersection 8,1148
2022-03-01 04:00:00,INT9,Intersection 15,1738
2022-02-02 00:00:00,INT20,Intersection 14,1425
2022-09-09 10:00:00,INT9,Intersection 3,770
2022-12-26 19:00:00,INT2,Intersection 17,457
2022-05-10 08:00:00,INT19,Intersection 8,1843
2022-07-01 11:00:00,INT16,Intersection 14,1058
2022-05-18 17:00:00,INT3,Intersection 13,1982
2022-03-06 02:00:00,INT16,Intersection 15,1217
2022-02-25 11:00:00,INT13,Intersection 11,1959
2022-12-07 08:00:00,INT3,Intersection 15,1674
2022-10-17 03:00:00,INT10,Intersection 12,435
2022-12-11 05:00:00,INT18,Intersection 9,1287
2022-08-20 14:00:00,INT6,Intersection 15,1002
2022-09-05 16:00:00,INT6,Intersection 1,440
2022-10-24 22:00:00,INT18,Intersection 12,933
2022-01-21 00:00:00,INT6,Intersection 6,666
2022-08-08 07:00:00,INT6,Intersection 1,171
2022-06-20 14:00:00,INT13,Intersection 19,1165
2022-09-14 23:00:00,INT14,Intersection 13,510
2022-04-27 09:00:00,INT7,Intersection 6,997
2022-05-01 12:00:00,INT13,Intersection 17,937
2022-02-19 22:00:00,INT15,Intersection 13,743
2022-11-30 19:00:00,INT12,Intersection 9,120
2022-04-09 20:00:00,INT1,Intersection 8,1124
2022-03-20 20:00:00,INT3,Intersection 15,777
2022-08-30 06:00:00,INT18,Intersection 18,1695
2022-03-20 11:00:00,INT8,Intersection 2,1199
2022-08-16 19:00:00,INT2,Intersection 2,702
2022-02-03 05:00:00,INT4,Intersection 11,1521
2022-12-09 01:00:00,INT18,Intersection 1,1842
2022-12-10 03:00:00,INT13,Intersection 18,187
2022-01-07 10:00:00,INT15,Intersection 7,1717
2022-07-26 18:00:00,INT2,Intersection 17,116
2022-06-20 00:00:00,INT10,Intersection 16,1452
2022-12-02 10:00:00,INT2,Intersection 7,1042
2022-09-05 19:00:00,INT12,Intersection 7,1333
2022-06-30 00:00:00,INT5,Intersection 2,923
2022-03-20 20:00:00,INT12,Intersection 5,482
2022-05-23 16:00:00,INT1,Intersection 14,1688
2022-03-25 23:00:00,INT2,Intersection 8,739
2022-10-06 01:00:00,INT16,Intersection 12,1269
2022-09-09 08:00:00,INT2,Intersection 7,552
2022-07-21 09:00:00,INT16,Intersection 6,915
2022-01-24 13:00:00,INT20,Intersection 13,1516
2022-11-05 20:00:00,INT16,Intersection 12,409
2022-03-26 02:00:00,INT6,Intersection 17,1030
2022-04-07 10:00:00,INT13,Intersection 16,591
2022-07-03 20:00:00,INT12,Intersection 1,859
2022-06-11 19:00:00,INT10,Intersection 7,1553
2022-12-09 08:00:00,INT5,Intersection 3,100
2022-10-08 19:00:00,INT8,Intersection 6,140
2022-11-26 06:00:00,INT6,Intersection 3,1708
2022-02-19 13:00:00,INT5,Intersection 3,771
2022-10-26 04:00:00,INT20,Intersection 8,311
2022-11-02 22:00:00,INT6,Intersection 14,1456
2022-10-14 20:00:00,INT17,Intersection 9,1931
2022-05-12 13:00:00,INT6,Intersection 5,1774
2022-08-19 00:00:00,INT17,Intersection 15,1569
2022-03-14 13:00:00,INT5,Intersection 17,403
2022-06-03 16:00:00,INT17,Intersection 10,1678
2022-11-08 21:00:00,INT17,Intersection 8,790
2022-08-12 17:00:00,INT13,Intersection 18,1824
2022-08-24 04:00:00,INT7,Intersection 6,1881
2022-06-17 15:00:00,INT6,Intersection 17,1933
2022-01-30 20:00:00,INT14,Intersection 4,1277
2022-06-15 07:00:00,INT16,Intersection 15,715
2022-11-06 07:00:00,INT3,Intersection 10,622
2022-09-26 18:00:00,INT9,Intersection 13,124
2022-05-14 23:00:00,INT15,Intersection 1,907
2022-11-23 01:00:00,INT18,Intersection 9,124
2022-01-17 06:00:00,INT10,Intersection 5,695
2022-05-07 13:00:00,INT10,Intersection 11,1229
2022-01-10 16:00:00,INT3,Intersection 4,1876
2022-05-11 11:00:00,INT1,Intersection 20,1242
2022-11-15 02:00:00,INT3,Intersection 16,207
2022-01-10 17:00:00,INT5,Intersection 18,1453
2022-02-27 23:00:00,INT7,Intersection 8,279
2022-02-07 01:00:00,INT3,Intersection 2,980
2022-11-26 06:00:00,INT4,Intersection 17,230
2022-02-01 01:00:00,INT17,Intersection 10,1930
2022-01-18 19:00:00,INT3,Intersection 13,702
2022-01-31 11:00:00,INT4,Intersection 15,852
2022-02-03 07:00:00,INT2,Intersection 9,858
2022-09-29 03:00:00,INT14,Intersection 8,267
2022-10-20 17:00:00,INT5,Intersection 6,322
2022-11-14 16:00:00,INT2,Intersection 4,568
2022-12-13 22:00:00,INT15,Intersection 18,377
2022-08-13 07:00:00,INT11,Intersection 3,289
2022-09-16 15:00:00,INT10,Intersection 4,630
2022-04-16 18:00:00,INT20,Intersection 13,1649
2022-06-04 22:00:00,INT1,Intersection 20,1878
2022-12-10 00:00:00,INT19,Intersection 11,720
2022-05-21 07:00:00,INT14,Intersection 8,1313
2022-07-28 16:00:00,INT14,Intersection 14,317
2022-08-06 21:00:00,INT1,Intersection 14,1422
2022-11-04 20:00:00,INT9,Intersection 16,1434
2022-04-11 15:00:00,INT17,Intersection 14,335
2022-10-26 19:00:00,INT14,Intersection 1,267
2022-05-03 21:00:00,INT13,Intersection 2,879
2022-06-27 13:00:00,INT13,Intersection 20,292
2022-08-03 09:00:00,INT6,Intersection 1,341
2022-05-25 10:00:00,INT7,Intersection 11,1285
2022-05-09 16:00:00,INT2,Intersection 6,1999
2022-02-16 11:00:00,INT8,Intersection 15,1462
2022-07-10 18:00:00,INT6,Intersection 12,890
2022-04-18 22:00:00,INT3,Intersection 5,554
2022-11-04 04:00:00,INT18,Intersection 12,1258
2022-05-29 21:00:00,INT18,Intersection 14,292
2022-05-05 02:00:00,INT6,Intersection 14,1525
2022-11-01 17:00:00,INT11,Intersection 19,491
2022-10-20 14:00:00,INT3,Intersection 5,700
2022-07-27 07:00:00,INT16,Intersection 3,1165
2022-07-25 05:00:00,INT5,Intersection 18,192
2022-12-02 07:00:00,INT2,Intersection 6,1338
2022-12-04 02:00:00,INT15,Intersection 9,448
2022-12-02 11:00:00,INT16,Intersection 7,612
2022-08-09 12:00:00,INT7,Intersection 18,1458
2022-10-04 21:00:00,INT16,Intersection 2,1522
2022-08-14 03:00:00,INT4,Intersection 20,1023
2022-05-23 22:00:00,INT16,Intersection 10,1287
2022-03-25 03:00:00,INT17,Intersection 12,205
2022-09-09 06:00:00,INT2,Intersection 2,1355
2022-06-12 03:00:00,INT16,Intersection 13,1091
2022-10-25 17:00:00,INT4,Intersection 8,1681
2022-12-21 02:00:00,INT7,Intersection 7,816
